# mass	sfr	metal
9.545392990112304688e+00 -6.356990337371826172e-02 8.804790496826171875e+00
1.072917842864990234e+01 3.484900891780853271e-01 8.910883903503417969e+00
9.481341361999511719e+00 1.133900955319404602e-01 9.056799888610839844e+00
1.008028697967529297e+01 1.273600906133651733e-01 8.996709823608398438e+00
1.063486957550048828e+01 1.021730065345764160e+00 9.081173896789550781e+00
1.031700325012207031e+01 5.663300752639770508e-01 9.046305656433105469e+00
1.039403247833251953e+01 3.192200958728790283e-01 8.989018440246582031e+00
9.187466621398925781e+00 -2.317399084568023682e-01 8.654096603393554688e+00
1.014815807342529297e+01 1.874400973320007324e-01 9.040364265441894531e+00
1.007669353485107422e+01 5.174601078033447266e-01 8.850729942321777344e+00
1.055356693267822266e+01 6.804801225662231445e-01 9.078448295593261719e+00
1.056251525878906250e+01 7.663900852203369141e-01 9.060195922851562500e+00
1.023423671722412109e+01 5.059500932693481445e-01 8.896686553955078125e+00
1.016504669189453125e+01 5.734500885009765625e-01 9.017342567443847656e+00
9.691753387451171875e+00 -1.462199091911315918e-01 8.865793228149414062e+00
1.015047454833984375e+01 6.149700880050659180e-01 8.906179428100585938e+00
9.334856986999511719e+00 -5.667399168014526367e-01 8.634853363037109375e+00
1.078546047210693359e+01 8.581200838088989258e-01 9.154440879821777344e+00
9.973325729370117188e+00 4.768000841140747070e-01 8.871581077575683594e+00
9.554893493652343750e+00 -1.482099145650863647e-01 8.756923675537109375e+00
1.059089279174804688e+01 3.525900840759277344e-01 9.070523262023925781e+00
1.100191116333007812e+01 -3.379399180412292480e-01 8.758890151977539062e+00
1.044289588928222656e+01 4.651601016521453857e-01 9.090442657470703125e+00
9.963794708251953125e+00 3.597900867462158203e-01 9.126208305358886719e+00
1.070590686798095703e+01 6.735901236534118652e-01 9.170466423034667969e+00
9.673979759216308594e+00 -4.024699032306671143e-01 8.694392204284667969e+00
9.372236251831054688e+00 -5.756990611553192139e-02 8.648897171020507812e+00
8.820546150207519531e+00 -2.926498949527740479e-01 8.443778038024902344e+00
1.073564720153808594e+01 1.099420070648193359e+00 9.078993797302246094e+00
1.057857322692871094e+01 7.576801180839538574e-01 9.089817047119140625e+00
1.037959671020507812e+01 4.131000936031341553e-01 9.131499290466308594e+00
9.936776161193847656e+00 3.221100866794586182e-01 8.711294174194335938e+00
1.053515815734863281e+01 4.412800967693328857e-01 9.096909523010253906e+00
1.066081809997558594e+01 9.311801195144653320e-01 9.029071807861328125e+00
1.041210937500000000e+01 3.918500840663909912e-01 8.995195388793945312e+00
9.498720169067382812e+00 -1.436399072408676147e-01 8.896084785461425781e+00
1.085610961914062500e+01 9.433301091194152832e-01 9.121496200561523438e+00
1.100076866149902344e+01 1.320550084114074707e+00 9.101204872131347656e+00
1.004268646240234375e+01 4.625600874423980713e-01 8.878834724426269531e+00
9.860559463500976562e+00 -3.243990615010261536e-02 9.074028015136718750e+00
9.957471847534179688e+00 2.919501066207885742e-01 9.058964729309082031e+00
1.038114643096923828e+01 4.994300901889801025e-01 9.193620681762695312e+00
9.652647972106933594e+00 -1.602798998355865479e-01 8.597084045410156250e+00
1.012056732177734375e+01 3.364800810813903809e-01 9.018900871276855469e+00
1.090759372711181641e+01 9.833000898361206055e-01 9.096361160278320312e+00
9.767875671386718750e+00 -2.234598994255065918e-01 8.976246833801269531e+00
9.803076744079589844e+00 5.434009805321693420e-02 8.894946098327636719e+00
9.897967338562011719e+00 -1.111799106001853943e-01 8.821142196655273438e+00
1.068525600433349609e+01 1.080420136451721191e+00 8.998472213745117188e+00
9.755763053894042969e+00 5.647301077842712402e-01 8.792907714843750000e+00
8.089728355407714844e+00 -1.753698885440826416e-01 8.062652587890625000e+00
1.058531951904296875e+01 6.137700676918029785e-01 9.057322502136230469e+00
1.075547695159912109e+01 1.191880106925964355e+00 9.076723098754882812e+00
1.011164855957031250e+01 2.390000969171524048e-01 8.907366752624511719e+00
9.363199234008789062e+00 -3.391298949718475342e-01 8.753076553344726562e+00
9.430584907531738281e+00 -8.763799071311950684e-01 8.769943237304687500e+00
1.048864173889160156e+01 1.122330069541931152e+00 9.099602699279785156e+00
1.038592052459716797e+01 2.723000943660736084e-01 9.004735946655273438e+00
1.074897480010986328e+01 8.211001157760620117e-01 9.126640319824218750e+00
1.010923480987548828e+01 7.912009209394454956e-02 8.884474754333496094e+00
9.286079406738281250e+00 -7.792199254035949707e-01 8.707542419433593750e+00
1.045665836334228516e+01 8.392701148986816406e-01 9.062846183776855469e+00
9.740163803100585938e+00 2.601400911808013916e-01 8.893700599670410156e+00
1.042186355590820312e+01 3.748601078987121582e-01 9.131414413452148438e+00
9.787610054016113281e+00 2.561801075935363770e-01 8.926143646240234375e+00
9.746661186218261719e+00 -2.876599133014678955e-01 8.820903778076171875e+00
9.527109146118164062e+00 6.975901126861572266e-01 8.692873954772949219e+00
9.707308769226074219e+00 9.606800675392150879e-01 8.638902664184570312e+00
1.094905376434326172e+01 1.019350051879882812e+00 9.072247505187988281e+00
9.521039962768554688e+00 -8.313990384340286255e-02 8.815084457397460938e+00
8.949621200561523438e+00 -6.647099256515502930e-01 8.663444519042968750e+00
1.091951179504394531e+01 4.006100893020629883e-01 9.086208343505859375e+00
1.095847892761230469e+01 1.261200070381164551e+00 9.075027465820312500e+00
1.052003574371337891e+01 9.185301065444946289e-01 9.003442764282226562e+00
1.003436565399169922e+01 1.426900923252105713e-01 8.987594604492187500e+00
9.487098693847656250e+00 -2.651990763843059540e-02 8.851474761962890625e+00
1.061256217956542969e+01 1.127360105514526367e+00 9.028332710266113281e+00
1.042972850799560547e+01 7.378200888633728027e-01 9.152205467224121094e+00
9.859533309936523438e+00 2.121900916099548340e-01 8.862042427062988281e+00
9.416790008544921875e+00 1.211400926113128662e-01 8.696668624877929688e+00
9.808533668518066406e+00 6.444200873374938965e-01 8.645181655883789062e+00
8.966543197631835938e+00 -7.492299079895019531e-01 8.658166885375976562e+00
9.954677581787109375e+00 -3.523799180984497070e-01 9.011781692504882812e+00
9.661779403686523438e+00 6.769601106643676758e-01 8.644118309020996094e+00
9.108329772949218750e+00 -3.173198997974395752e-01 8.624441146850585938e+00
9.600940704345703125e+00 1.616400927305221558e-01 8.687199592590332031e+00
1.051272392272949219e+01 6.038901209831237793e-01 8.846086502075195312e+00
9.187397956848144531e+00 -6.122099161148071289e-01 8.740557670593261719e+00
1.042276096343994141e+01 7.251800894737243652e-01 8.985195159912109375e+00
9.463248252868652344e+00 2.399200946092605591e-01 8.693114280700683594e+00
1.073772335052490234e+01 8.591200709342956543e-01 9.064623832702636719e+00
7.676894187927246094e+00 -1.643099904060363770e+00 8.111318588256835938e+00
1.023724746704101562e+01 3.815101087093353271e-01 8.895444869995117188e+00
1.008737373352050781e+01 1.763000935316085815e-01 8.813684463500976562e+00
9.916704177856445312e+00 -1.371099054813385010e-01 8.785510063171386719e+00
1.096119880676269531e+01 1.778600960969924927e-01 9.000453948974609375e+00
1.089424419403076172e+01 2.345601022243499756e-01 9.126340866088867188e+00
1.024973773956298828e+01 8.458001017570495605e-01 8.980410575866699219e+00
9.216197967529296875e+00 -3.170399069786071777e-01 8.487578392028808594e+00
1.109241676330566406e+01 1.598900079727172852e+00 9.007705688476562500e+00
9.337026596069335938e+00 -5.236098766326904297e-01 8.869534492492675781e+00
9.460892677307128906e+00 -1.024299040436744690e-01 8.512738227844238281e+00
1.038218784332275391e+01 2.018700987100601196e-01 8.959370613098144531e+00
9.643600463867187500e+00 -4.682098925113677979e-01 8.927641868591308594e+00
1.049073600769042969e+01 9.056000709533691406e-01 9.020585060119628906e+00
1.124723911285400391e+01 7.576701045036315918e-01 8.752051353454589844e+00
1.046694374084472656e+01 6.939700841903686523e-01 9.045098304748535156e+00
1.020263481140136719e+01 2.853800952434539795e-01 9.001724243164062500e+00
9.188158035278320312e+00 -9.183499217033386230e-01 8.941458702087402344e+00
9.945146560668945312e+00 2.887500822544097900e-01 8.935076713562011719e+00
9.400794029235839844e+00 -4.267199039459228516e-01 8.765262603759765625e+00
1.036947345733642578e+01 5.111700892448425293e-01 8.982645988464355469e+00
9.769060134887695312e+00 1.440800875425338745e-01 8.980567932128906250e+00
9.679423332214355469e+00 7.357009500265121460e-02 8.607544898986816406e+00
9.604801177978515625e+00 1.845200955867767334e-01 8.720454216003417969e+00
9.672967910766601562e+00 -4.414599239826202393e-01 8.785410881042480469e+00
1.016818332672119141e+01 8.838009089231491089e-02 8.989967346191406250e+00
1.006025600433349609e+01 4.600600898265838623e-01 9.007203102111816406e+00
9.271220207214355469e+00 -2.456099092960357666e-01 8.586472511291503906e+00
1.015608596801757812e+01 3.011500835418701172e-01 8.941082954406738281e+00
1.001204681396484375e+01 8.988009393215179443e-02 8.964364051818847656e+00
1.005135726928710938e+01 5.629200935363769531e-01 9.256444931030273438e+00
9.791453361511230469e+00 3.737300932407379150e-01 8.774891853332519531e+00
1.003085994720458984e+01 7.639009505510330200e-02 8.984903335571289062e+00
1.001980972290039062e+01 1.596200913190841675e-01 9.005781173706054688e+00
1.060381698608398438e+01 1.038960099220275879e+00 9.172644615173339844e+00
9.612532615661621094e+00 -4.365990683436393738e-02 8.802954673767089844e+00
9.734170913696289062e+00 -5.983598828315734863e-01 8.858247756958007812e+00
1.039593982696533203e+01 1.208340048789978027e+00 8.923886299133300781e+00
1.028357410430908203e+01 3.155900835990905762e-01 9.089121818542480469e+00
9.430467605590820312e+00 -4.447799026966094971e-01 8.694010734558105469e+00
1.036560058593750000e+01 5.306100845336914062e-01 9.102782249450683594e+00
8.728096961975097656e+00 -1.225369930267333984e+00 8.341102600097656250e+00
1.059122467041015625e+01 6.634801030158996582e-01 9.070767402648925781e+00
8.523292541503906250e+00 -9.008499383926391602e-01 8.346562385559082031e+00
1.073599624633789062e+01 1.281810045242309570e+00 9.063776016235351562e+00
9.905726432800292969e+00 1.108300983905792236e-01 8.780750274658203125e+00
1.025066852569580078e+01 -1.675499081611633301e-01 8.879373550415039062e+00
1.054276466369628906e+01 -7.011990249156951904e-02 8.990402221679687500e+00
1.015993881225585938e+01 1.917400956153869629e-01 9.077054977416992188e+00
1.026408100128173828e+01 2.694200873374938965e-01 9.062538146972656250e+00
1.021672821044921875e+01 4.239100813865661621e-01 9.059991836547851562e+00
9.966658592224121094e+00 2.056800872087478638e-01 9.057932853698730469e+00
7.880821704864501953e+00 -4.928298890590667725e-01 8.217794418334960938e+00
1.072614288330078125e+01 1.900860071182250977e+00 9.064775466918945312e+00
9.216111183166503906e+00 1.638401001691818237e-01 8.683340072631835938e+00
9.823323249816894531e+00 2.323700934648513794e-01 8.816583633422851562e+00
1.010321044921875000e+01 1.194600909948348999e-01 9.011650085449218750e+00
1.069490528106689453e+01 7.378301024436950684e-01 8.976155281066894531e+00
8.682764053344726562e+00 8.178009092807769775e-02 8.174099922180175781e+00
1.017963218688964844e+01 2.641001045703887939e-01 9.051355361938476562e+00
9.924613952636718750e+00 -2.535990439355373383e-02 8.954115867614746094e+00
1.006513023376464844e+01 -7.644399404525756836e-01 8.933576583862304688e+00
9.812566757202148438e+00 8.359009772539138794e-02 8.864255905151367188e+00
1.127920341491699219e+01 1.641650080680847168e+00 9.204074859619140625e+00
1.023985099792480469e+01 -3.977698981761932373e-01 8.785305976867675781e+00
1.059338474273681641e+01 5.733401179313659668e-01 9.261168479919433594e+00
1.057451248168945312e+01 8.546500802040100098e-01 9.101400375366210938e+00
1.031771183013916016e+01 3.494701087474822998e-01 9.056830406188964844e+00
9.769001960754394531e+00 1.030900925397872925e-01 8.589541435241699219e+00
9.450701713562011719e+00 4.643500745296478271e-01 8.463866233825683594e+00
1.045350837707519531e+01 5.399301052093505859e-01 9.067216873168945312e+00
1.021119022369384766e+01 3.254801034927368164e-01 8.939797401428222656e+00
1.025733852386474609e+01 1.152700930833816528e-01 8.989222526550292969e+00
1.022891235351562500e+01 2.208500951528549194e-01 9.087744712829589844e+00
1.065526866912841797e+01 3.877801001071929932e-01 9.003746986389160156e+00
1.067899990081787109e+01 2.596009522676467896e-02 9.197487831115722656e+00
9.941734313964843750e+00 2.697009779512882233e-02 8.771081924438476562e+00
1.030736255645751953e+01 4.046601057052612305e-01 9.031016349792480469e+00
9.883478164672851562e+00 3.779101073741912842e-01 9.014590263366699219e+00
9.055127143859863281e+00 -6.631999015808105469e-01 8.507002830505371094e+00
9.960822105407714844e+00 4.572800993919372559e-01 8.910338401794433594e+00
1.013343906402587891e+01 3.676700890064239502e-01 8.936356544494628906e+00
1.014014244079589844e+01 2.233009412884712219e-02 8.923179626464843750e+00
9.878445625305175781e+00 1.947100907564163208e-01 8.880199432373046875e+00
1.040153408050537109e+01 4.739000797271728516e-01 9.053429603576660156e+00
9.391955375671386719e+00 2.649900913238525391e-01 8.705551147460937500e+00
1.103958511352539062e+01 1.455660104751586914e+00 9.171099662780761719e+00
1.050545215606689453e+01 2.515600919723510742e-01 9.024341583251953125e+00
9.709267616271972656e+00 -4.456990212202072144e-02 8.868546485900878906e+00
9.735818862915039062e+00 -1.160199046134948730e-01 9.057810783386230469e+00
1.030020999908447266e+01 1.042050123214721680e+00 8.950007438659667969e+00
1.097739982604980469e+01 1.159160137176513672e+00 9.076925277709960938e+00
1.030002975463867188e+01 5.413700938224792480e-01 9.025230407714843750e+00
1.022257900238037109e+01 2.491200864315032959e-01 8.996625900268554688e+00
9.548116683959960938e+00 1.541600972414016724e-01 8.826812744140625000e+00
1.055386829376220703e+01 3.507800996303558350e-01 9.022939682006835938e+00
1.053206062316894531e+01 1.719000935554504395e-01 8.994099617004394531e+00
9.405900955200195312e+00 -5.068990588188171387e-02 8.668927192687988281e+00
9.766955375671386719e+00 3.792400956153869629e-01 9.059461593627929688e+00
1.003206062316894531e+01 -3.488990291953086853e-02 9.018605232238769531e+00
1.004158115386962891e+01 1.013600900769233704e-01 9.012960433959960938e+00
9.886749267578125000e+00 8.784010261297225952e-02 9.109300613403320312e+00
9.654561042785644531e+00 -6.510990858078002930e-02 8.816775321960449219e+00
1.005672931671142578e+01 3.077200949192047119e-01 9.050242424011230469e+00
1.031563949584960938e+01 6.926701068878173828e-01 8.999086380004882812e+00
9.894716262817382812e+00 1.138900965452194214e-01 8.872653007507324219e+00
1.065651321411132812e+01 -2.207598984241485596e-01 8.852550506591796875e+00
9.029237747192382812e+00 -7.842898964881896973e-01 8.619818687438964844e+00
9.041805267333984375e+00 -6.345499157905578613e-01 8.663204193115234375e+00
8.965076446533203125e+00 -6.153498888015747070e-01 8.404588699340820312e+00
1.010140132904052734e+01 5.262009426951408386e-02 8.992959022521972656e+00
9.526932716369628906e+00 -4.239799082279205322e-01 8.906867980957031250e+00
9.728715896606445312e+00 9.581009298563003540e-02 8.740262985229492188e+00
1.047123622894287109e+01 2.934401035308837891e-01 9.015053749084472656e+00
9.334228515625000000e+00 -1.088599041104316711e-01 8.477565765380859375e+00
1.073160266876220703e+01 6.436600685119628906e-01 9.056854248046875000e+00
1.052760124206542969e+01 1.152950048446655273e+00 9.256865501403808594e+00
9.903555870056152344e+00 8.985400795936584473e-01 8.879865646362304688e+00
1.033366680145263672e+01 5.093801021575927734e-01 8.989892959594726562e+00
9.957874298095703125e+00 5.837301015853881836e-01 8.824086189270019531e+00
9.979576110839843750e+00 1.274700909852981567e-01 9.083192825317382812e+00
9.388425827026367188e+00 -4.621098935604095459e-01 8.696429252624511719e+00
8.563701629638671875e+00 -8.791399002075195312e-01 8.270991325378417969e+00
9.413955688476562500e+00 -2.777399122714996338e-01 8.952511787414550781e+00
1.083922576904296875e+01 1.234340071678161621e+00 9.087761878967285156e+00
